1602409888317 ,【戰指套2020】(縫線棕 ),deco,1580,https://shoplineimg.com/57602eee61706923b6223c00/5eec56ed512a0a004e83e190/800x.webp?source_format=jpg,大受歡迎的戰指套系列於2020/6月更新<br><br><br><br>此次特別與來自高雄的手工藝職人「長安?拾」合作，<br><br>將原有的戰指套系列更加強化。<br><br><br><br>我們以植鞣皮革做出了更加細膩的質感、並加強了耐用性；<br><br>絕對是您不可或缺的最佳搭配單品。,10
1602409894319 ,【戰指套2020】(草隱綠 ),deco,1380,https://shoplineimg.com/57602eee61706923b6223c00/5eec5893db2a830039f010df/800x.webp?source_format=jpg,大受歡迎的戰指套系列於2020/6月更新<br><br><br><br>此次特別與來自高雄的手工藝職人「長安?拾」合作，<br><br>將原有的戰指套系列更加強化。<br><br><br><br>我們以植鞣皮革做出了更加細膩的質感、並加強了耐用性；<br><br>絕對是您不可或缺的最佳搭配單品。,10
160240986137 ,【祥羽。鳳凰】(尊貴金),deco,2180,https://shoplineimg.com/57602eee61706923b6223c00/5e9ac61c34f9ab003652807f/800x.webp?source_format=jpg,四象為中華傳統文化代表四方位的<br><br>青龍、白虎、朱雀和玄武，<br><br>古時常被運用於戰場軍列，<br><br>成為打仗時的守護神。,10
160240985936 ,般若。心經 (10MM紫檀版),deco,2580,https://shoplineimg.com/57602eee61706923b6223c00/5d2c961c2bcc8c002c57ea4c/800x.webp?source_format=jpg,將般若心經全文，刻於手鍊之上。,10
1602409877313 ,【四靈。朱雀】(火鳳紅),deco,2780,https://shoplineimg.com/57602eee61706923b6223c00/5e9a98f4867318001261ca0d/800x.webp?source_format=jpg,四象為中華傳統文化代表四方位的<br><br>青龍、白虎、朱雀和玄武，<br><br>古時常被運用於戰場軍列，<br><br>成為打仗時的守護神。,10
1602409869310 ,【四靈。玄龜】(金曜黑),deco,3580,https://shoplineimg.com/57602eee61706923b6223c00/5e11d0094c27f0081e88fb4c/800x.webp?source_format=jpg,四象為中華傳統文化代表四方位的<br><br>青龍、白虎、朱雀和玄武，<br><br>古時常被運用於戰場軍列，<br><br>成為打仗時的守護神。,10
1602409875312 ,【四靈。白虎】,deco,3280,https://shoplineimg.com/57602eee61706923b6223c00/5d9cb30adb6990002f360afa/800x.webp?source_format=jpg,四象為中華傳統文化代表四方位的<br><br>青龍、白虎、朱雀和玄武，<br><br>古時常被運用於戰場軍列，<br><br>成為打仗時的守護神。,10
160240986739 ,【鏡舞。青鸞】(幸福青),deco,3280,https://shoplineimg.com/57602eee61706923b6223c00/5e9acaefb84579002a10570b/800x.webp?source_format=jpg,傳說中西王母的使者，<br><br>也常被描述為神仙的坐騎。<br><br>據說西王母降臨前，青鸞總是會先去報信<br><br>，也有一說青鸞是傳遞幸福佳音的使者；<br><br>據說青鸞一生都在尋找同族，<br><br>因此也有「青鸞舞鏡 」的故事。<br><br>相傳古代罽賓王獲得青鸞鳥，<br><br>用盡一切頂級照料卻三年不鳴叫。<br><br>夫人建議<br><br>「聽說鳥類見到同族會鳴叫，何不讓牠照照鏡子呢?」<br><br><br><br>罽賓王於是採納意見，掛上鏡子；<br><br><br><br>但青鸞看到鏡中影子、以為找到同類，<br><br>卻不知只是倒影，最後抑鬱傷逝。,10
160240986438 ,【破邪。重明】(護身紫),deco,2380,https://shoplineimg.com/57602eee61706923b6223c00/5e9ac8ae34f9ab00125280d0/800x.webp?source_format=jpg,重明鳥是中國古代傳說中的神鳥；<br><br>最大的特徵是雙目都有兩顆眼珠，<br><br>因此稱為重明，又叫重睛鳥。<br><br>據說常將羽毛抖落、<br><br>拍著光禿的翅膀在空中飛翔，<br><br>驅趕豺狼虎豹等猛獸，<br><br>因此被民間視為能夠驅邪的吉鳥。,10
1602410997330 ,松林小狐狸掛毯,home,350,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5dba81c77d7e10001aebb27c/800x.webp?source_format=jpg,神秘的松林，<br><br>搭配水彩風格的筆觸，<br><br>加上一隻萌萌的小狐狸，<br><br>是不是特別討喜~,30
1602411021338 ,迪士尼-小美人魚 海底悠游掛毯,home,350,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5f476a63cbb4fa004ea70df2/800x.webp?source_format=jpg,清新感畫風的小美人魚與賽巴斯汀，<br><br>海洋元素與淡淡的春意配色，<br><br>結合滌綸材質因光線折射的透光感，<br><br>讓掛毯成為家中最美的海洋一景~,30
1602410991328 ,野生動物系列-掛毯,home,350,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5d75d8ad4039cf2e6f58fda7/800x.webp?source_format=jpg,真實的動物頭像掛起來，<br><br>是不是超可愛呢~<br><br>有沒有你最愛的動物!<br><br>每天都可以看到，<br><br>真的讓人心情超愉悅呢~~,30
1602411009334 ,英文手寫風-桌布掛毯,home,279,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5ea93c79ac4467001c8895a4/800x.webp?source_format=jpg,手寫字體的溫度，<br><br>充滿文藝質感的滿版草寫英文，<br><br>可以當成掛毯來裝飾牆面，<br><br>也可以變身桌巾營造用餐氛圍，<br><br>讓居家風格更加豐富！<br><br>一起營造屬於自己的小天地吧~,30
1602411018337 ,迪士尼-玩具總動員  三眼怪霓虹掛毯,home,279,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5f571009c1d2da00423583c4/800x.webp?source_format=jpg,超可愛的三眼怪登場!<br><br>採用奇幻與科技感十足的霓虹螢光色配色，<br><br>結合三眼怪最招牌的OOOOOH口號，<br><br>將它掛在家中，<br><br>絕對是最搶眼的角落~,30
1602410981325 ,唯美系-漸層掛毯,home,420,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5b1e1ebf4e22a6da93008a61/800x.webp?source_format=jpg,將絕美景色掛在房裡，<br><br>風景中自然唯美的漸層感，<br><br>房間與心情都一起柔和了起來。,30
1602411000331 ,北歐風景掛毯,home,279,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5dce652f684657003622c395/800x.webp?source_format=jpg,唯美的綿連山景，<br><br>璀璨的閃亮亮星空，<br><br>北歐的美景瞬間變成一張張美妙的藝術品。<br><br>彷彿置身在北歐，<br><br>呼吸著專屬北歐的清新空氣。,30
1602411015336 ,波西米亞兩面沙發毯,home,420,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5f3f733f28ca020045320ac6/800x.webp?source_format=jpg,沙發看膩想更換，但太花錢了，<br><br>一個沙發毯就能給個全新感受!<br><br>兩面還可以自行變換風格，<br><br>冷的時候還可以拿來蓋著腿哦~,30
1602411003332 ,生活訂製-環遊世界地圖掛毯,home,880,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5d086352f22ba00020a3f7a1/800x.webp?source_format=jpg,環遊世界是很多人的夢想，<br><br>只是這個夢想很遠很遠，<br><br>不如在家掛上掛毯吧!<br><br>把想去或去過的地方做上標記，<br><br>一起做著征服世界的夢吧~,30
1602411006333 ,生活訂製-台灣地圖掛毯,home,590,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5bee91e6048c4d00154c9888/800x.webp?source_format=jpg,環遊世界地圖掛毯上架後，<br><br>收到好多客人說雖然很想環遊世界，<br><br>但無奈口袋就是不夠深 Q_Q<br><br>這些心聲我們都聽到了~~~<br><br>終於推出了台灣版本的地圖掛毯 (歡呼呼~<br><br>還很貼心的將觀光局的推薦景點標示在地圖上，<br><br>並附上各色的圖釘，<br><br>讓大家可以紀錄旅行的軌跡!,30
1602410987327 ,動物圖鑑-掛毯,home,400,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5c10cc38312c61001846d319/800x.webp?source_format=jpg,手繪感的動物圖鑑掛毯，<br><br>讓喜歡動物的你，<br><br>一次擁有好多隻絕種的恐龍、<br><br>溫和善良的鯨魚、<br><br>和可愛的小兔子~,30
1602411012335 ,莫蘭迪色塊掛毯,home,350,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5f3e1c108b5070002a85efa9/800x.webp?source_format=jpg,莫蘭迪配色就是百搭!<br><br>搭配有機型與幾何色塊，<br><br>馬上能為房間增添些許文藝的感覺，<br><br>簡單的小物便能成就房間不一樣的風景~,30
1602410994329 ,黑白星球掛毯,home,650,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5dce66aea75a92001817838b/800x.webp?source_format=jpg,浩瀚無垠的太空，<br><br>滿足當太空人的冒險慾，<br><br>跟著星球掛毯一起，<br><br>漂浮在無重力的太空裡，<br><br>享受屬於你的冒險篇章。,30
1602410984326 ,梵谷的人生風景-掛毯,home,650,https://shoplineimg.com/55d3ecabe37ec6fbbf00003f/5b5ac99800fdde694100aed6/800x.webp?source_format=jpg,燦爛到極致的夜空，<br><br>時而是星夜的不安躁動，<br><br>時而是羅納河上的星空，<br><br>有著片刻的寧靜悠然。 <br><br>在居家的某個空白處，<br><br>掛上梵谷筆下濃烈的人生風景。,30
1602426309161 ,【六魯】美濃燒粉引馬克杯,cook,550,https://shoplineimg.com/56d925c6e37ec661df000013/5f7981c50fffad00141d49dc/800x.webp?source_format=jpg,直徑: 92mm,
1602426284152 ,【六魯】富士山筷架,cook,149,https://shoplineimg.com/56d925c6e37ec661df000013/58de16c89a76f026ee0006f3/800x.webp?source_format=jpeg,六魯富士山型筷架<br>尺寸: 2cm x 2.5cm x 3.5cm,
1602426303159 ,【六魯】粉引大花盤24cm,cook,920,https://shoplineimg.com/56d925c6e37ec661df000013/5ec35fb23810676641e17c41/800x.webp?source_format=JPG,最受歡迎的六魯花形盤，經典的粉引色是餐桌常備款,
1602426295156 ,【美濃燒-六魯blut's】富士山夫妻碗組,cook,1080,https://shoplineimg.com/56d925c6e37ec661df000013/5ee46a52d3e80a0048ad184b/800x.webp?source_format=jpg,六魯的富士山夫妻碗，青色的比紅色的略大一點，非常適合拿來當作結婚的贈禮!,
1602426312162 ,【美濃燒-六魯blut's】青富士飯糰小盤,cook,499,https://shoplineimg.com/56d925c6e37ec661df000013/5f7c6ece56d56c00232a8f1c/800x.webp?source_format=jpg,來自日本美濃地區的六魯陶器(Bult's)至今已經有100多年的歷史，手工製造呈現的溫潤美感，襯托著料理的美味。,
1602426286153 ,【六魯】松綠削型馬克杯,cook,700,https://shoplineimg.com/56d925c6e37ec661df000013/5f437f6ea04d41004562287b/800x.webp?source_format=jpeg,六魯松綠削型馬克杯，松綠的外觀，加上均勻的窯裂紋，讓馬克杯瞬間吸睛度大增!,
1602426292155 ,【美濃燒-六魯blut's】富士山馬克杯雙色組,cook,1300,https://shoplineimg.com/56d925c6e37ec661df000013/5eec63c35a9a07002dd72074/800x.webp?source_format=jpg,來自日本美濃地區的六魯陶器(Bult's)至今已經有100多年的歷史，手工製造呈現的溫潤美感，襯托著料理的美味。,
1602426306160 ,【美濃燒-六魯blut's】赤富士飯糰小盤,cook,499,https://shoplineimg.com/56d925c6e37ec661df000013/5e6b469c7eddb90039c2805e/800x.webp?source_format=jpg,來自日本美濃地區的六魯陶器(Bult's)至今已經有100多年的歷史，手工製造呈現的溫潤美感，襯托著料理的美味。,
1602426289154 ,【六魯】粉引花形中缽16cm,cook,700,https://shoplineimg.com/56d925c6e37ec661df000013/5de766efce4ffe0039f38c7c/800x.webp?source_format=JPG,六魯花形中缽，適合盛裝一般菜餚，或是生菜沙拉!<br>尺寸: 16.5cm x 5.5cm,
1602426298157 ,【六魯】花型大缽粉引色 21cm,cook,975,https://shoplineimg.com/56d925c6e37ec661df000013/5ee3168958e40c6063044cf3/800x.webp?source_format=jpg,感受器皿的溫潤手感，美味瞬間升級!,
1602426281151 ,【六魯】粉引花形盤21cm,cook,812,https://shoplineimg.com/56d925c6e37ec661df000013/5e4f99d4a4c93b110c4d14e2/800x.webp?source_format=JPG,最受歡迎的六魯花形盤，經典的粉引色是餐桌常備款,
1602426301158 ,【六魯】粉陶大花盤24cm,cook,920,https://shoplineimg.com/56d925c6e37ec661df000013/5e7324bb450f680012de0360/800x.webp?source_format=JPG,主婦們的最愛，六魯終於在2018出了新的顏色，這次的桃粉色相當吸睛，是美麗餐桌不可或缺的好道具,
